X03103;N03100;E03102;Q03101;N03056;P03053;G03052;T03130;T03131;T03020;T03017;T03016;T03014;P03010;P03011;P03012;P03013;G03024;G03022;L03026;T03036;T03037;P03030;P03031;P03032;G03042;P03033;P03064;P03065;G03072;G03070;G03071;P03066;T03050;T03051;T03057;T03060;T03081;T03082;T03083;T03084;T03085;T03086;P03000;P03001;G03003;T03004;T03002;P03007;C01901;N03160;C03161;C03165;C03160;C03168;C03166;V03120;G03022;T03121;V03171;V03173;Z03172;Z03170;I03180;F03180;C03170;C03171;V06002;F06004;I06003;Z06003;C03184;C03185;T06018;E06018;V06006;V06007;D06006;E06007;I06007;D06007;I06008;K06008;I06006;E06000
%;rpm;kW;%;krpm;bar;kg/h;degC;degC;degC;degC;degC;degC;bar;bar;bar;bar;ton/h;ton/h;%;degC;degC;bar;bar;bar;ton/h;bar;bar;bar;kg/h;kg/h;kg/h;bar;degC;degC;degC;degC;degC;degC;degC;degC;degC;degC;bar;bar;ton/h;degC;degC;bar;rpm;rpm;%/%;sec;Hz;%/%;%/sec;%;ton/h;degC;V;V;V;%;A;Gauss;V;%/V;V;Hz;A;<-1;V;V;degC;kW;V;V;deg;kW;A;deg;A;<0-1>;A;kW
43.3402;900.4890;429.9090;58.3810;14.4531;0.9949;2127.8300;59.0592;59.0753;82.4026;76.9002;82.5173;31.2016;1.9671;2.5733;1.8601;0.4000;30.6085;2.7567;49.9961;57.1542;49.5436;4.6616;4.0790;3.1230;19.9826;0.9559;9.9669;9.4922;93.0532;323.4930;230.4390;0.4750;79.7236;47.5969;357.1450;317.7590;335.3250;339.8970;341.7220;342.3450;343.3400;342.4000;2.7969;2.1826;57.8796;24.7216;20.0000;0.1859;912.1740;900.4880;23.6000;1.4823;1.7928;0.3000;0.3000;90.9938;2.7567;2.5837;441.1000;440.2260;440.1980;46.7338;20.3985;7706.7200;4.9984;2.5003;440.1910;60.0337;648.5180;0.8241;426.3600;455.8400;47.4936;3.6863;565.3720;184.3050;15.5421;1516.7900;2521.2700;37.9039;1989.3900;0.9000;1239.2600;407.4820
43.2672;900.4890;430.7790;58.3069;14.3815;0.9896;2121.4400;59.0960;59.1120;82.7408;77.3552;82.8870;31.4907;1.9669;2.5730;1.8600;0.4000;30.6378;3.3801;49.9961;57.1804;49.5428;4.6611;4.0786;3.1228;19.9846;0.9559;9.9669;9.4922;93.0596;323.4930;230.4260;0.4751;79.4578;47.8437;356.4870;317.3590;334.2730;338.8390;340.6560;341.2890;342.2830;341.3400;2.7969;2.1826;57.8796;24.8289;20.0000;0.1859;912.1230;900.4880;23.6000;1.4823;1.7928;0.3000;0.3000;88.9676;3.3801;2.4108;441.1000;440.2260;440.2140;46.6057;20.3895;7703.7200;4.9984;2.5003;440.2130;60.0337;647.6260;0.8239;426.3600;455.8400;47.5910;3.6883;565.2830;184.0650;15.5665;1516.5800;2521.2100;37.9110;1989.1000;0.9000;1239.2600;406.8340
43.4082;900.4170;431.1360;58.4875;14.3665;0.9886;2120.0800;59.1429;59.1589;82.7931;76.6010;82.9183;34.2220;1.9662;2.5720;1.8594;0.4000;30.6986;4.2878;49.9961;57.2127;49.5428;4.6611;4.0786;3.1226;19.9846;0.9558;9.9669;9.4922;93.1127;323.4670;230.3540;0.4751;79.4353;48.1067;356.5320;317.4260;333.4850;338.0390;339.8470;340.4880;341.4690;340.5640;2.7966;2.1826;57.8796;25.6182;20.0000;0.1859;912.1230;900.4240;23.6000;1.4823;1.7928;0.3000;0.3000;86.0328;4.2878;2.1697;441.1000;440.2350;440.1710;46.7682;20.4025;7708.0600;4.9984;2.5003;440.1690;60.0312;649.5210;0.8248;426.3600;455.8400;47.6783;3.6893;565.3830;184.5750;15.5897;1516.9400;2521.6600;37.9006;1989.6800;0.9000;1239.2600;408.4440
42.6415;900.5810;425.7630;57.4726;14.3810;0.9895;2121.4300;59.1759;59.1919;82.5143;76.4207;82.6248;33.4198;1.9667;2.5728;1.8599;0.4000;30.6660;3.5668;49.9961;57.2355;49.5474;4.6618;4.0791;3.1228;19.9894;0.9560;9.9677;9.4922;92.5786;323.5400;230.9550;0.4752;79.5054;48.1423;356.7130;317.5570;333.3430;337.8970;339.6820;340.3360;341.3350;340.4350;2.7970;2.1826;57.8796;25.4145;20.0000;0.1859;912.0580;900.6240;23.6000;1.4823;1.7928;0.3000;0.3000;88.3687;3.5668;2.3667;441.1000;440.2090;440.2130;46.2942;20.3662;7695.9300;4.9984;2.5003;440.2290;60.0387;640.3620;0.8177;426.3600;455.8400;47.7439;3.6339;565.6210;182.4430;15.4003;1517.1500;2521.5800;37.8893;1990.0200;0.9000;1239.2600;399.2420
42.4903;900.5610;421.0070;57.2388;14.1928;0.9755;2104.2900;59.1968;59.2126;82.4986;77.1322;82.6585;31.2365;1.9671;2.5733;1.8601;0.4000;30.6160;2.9089;49.9961;57.2461;49.5506;4.6611;4.0786;3.1228;19.9894;0.9559;9.9678;9.4922;91.4672;323.4980;232.0230;0.4752;78.7127;48.2562;354.2410;315.7890;332.4040;336.9010;338.7370;339.3340;340.3660;339.4730;2.7969;2.1826;57.8831;24.8148;20.0000;0.1859;911.9340;900.5590;23.6000;1.4823;1.7928;0.3000;0.3000;90.4987;2.9089;2.5411;441.1000;440.2090;440.1980;46.2169;20.3201;7680.3300;4.9984;2.5003;440.1990;60.0351;635.7500;0.8195;426.3600;455.8400;47.7454;3.5537;563.5450;180.6800;15.2422;1511.8700;2516.1900;37.9929;1982.9700;0.9000;1239.2600;397.2130
42.3808;900.4930;419.3760;57.0879;14.1233;0.9704;2098.0100;59.2124;59.2281;82.7529;77.2150;82.9296;32.3147;1.9667;2.5730;1.8598;0.4000;30.6570;3.6499;49.9961;57.2502;49.5506;4.6611;4.0786;3.1225;19.9883;0.9558;9.9678;9.4922;91.1640;323.4980;232.3170;0.4753;78.4545;48.6430;353.6140;315.3970;331.4770;335.9230;337.8040;338.3540;339.3940;338.4940;2.7969;2.1826;57.8824;25.1179;20.0000;0.1859;911.9340;900.4950;23.6000;1.4823;1.7928;0.3000;0.3000;88.0945;3.6499;2.3390;441.1000;440.2090;440.1960;46.1795;20.3175;7679.6900;4.9984;2.5003;440.2000;60.0351;634.4600;0.8182;426.3600;455.8400;47.7254;3.5349;563.5510;180.3250;15.1873;1511.9300;2516.2300;37.9937;1982.9900;0.9000;1239.2600;395.8080
41.2215;900.6340;406.0200;55.5723;14.0589;0.9653;2091.9400;59.2150;59.2306;82.6718;76.7010;82.8384;33.6137;1.9669;2.5731;1.8600;0.4000;30.6907;3.9249;49.9942;57.2502;49.5466;4.6624;4.0796;3.1236;19.9952;0.9560;9.9678;9.4922;89.6133;323.5860;233.9730;0.4753;78.1827;48.8914;352.8180;314.8480;330.8330;335.2440;337.1650;337.6680;338.7180;337.8200;2.7974;2.1827;57.8828;25.4761;20.0000;0.1859;911.7640;900.7110;23.6000;1.4823;1.7928;0.3000;0.3000;87.2113;3.9249;2.2685;441.1000;440.1600;439.2360;46.3167;19.9231;7547.4700;4.9984;2.5003;439.0660;60.0423;598.7580;0.8369;426.3600;455.8400;47.6915;2.9569;545.8120;162.7490;14.7746;1462.9000;2466.0400;38.8650;1920.1200;0.9000;1239.2600;381.0760
40.7391;900.5510;396.9990;54.8259;13.6421;0.9345;2054.2700;59.1862;59.2030;82.3237;76.8999;82.5502;31.6408;1.9670;2.5732;1.8601;0.4000;30.6157;2.7999;49.9942;57.2200;49.5380;4.6616;4.0786;3.1228;19.9892;0.9559;9.9683;9.4932;87.4371;323.4860;236.0420;0.4754;76.4397;49.2044;347.3830;310.9350;328.5010;332.8660;334.8010;335.2860;336.3290;335.4610;2.7968;2.1826;57.8860;24.9232;20.0000;0.1859;911.4870;900.5560;23.6000;1.4823;1.7928;0.3000;0.3000;90.8548;2.7999;2.5738;441.1000;440.1850;440.1750;45.1001;20.1150;7611.9200;4.9984;2.5003;440.1760;60.0350;606.2420;0.8122;426.3600;455.8400;47.4632;3.2263;558.4980;172.2930;14.4767;1498.2600;2502.1400;38.2429;1965.1700;0.9000;1239.2600;375.4000
41.2104;900.3730;401.6970;55.4769;13.6083;0.9322;2051.3000;59.1751;59.1910;82.5468;77.6109;82.8032;30.4058;1.9670;2.5732;1.8601;0.4000;30.6002;2.7869;49.9942;57.1864;49.5231;4.6606;4.0781;3.1223;19.9841;0.9557;9.9683;9.4932;88.1006;323.4310;235.3310;0.4753;76.3811;50.1000;347.7850;311.3910;326.6510;330.9780;332.9110;333.3800;334.4180;333.5780;2.7966;2.1824;57.8866;24.5704;20.0000;0.1859;911.4870;900.4180;23.6000;1.4823;1.7928;0.3000;0.3000;90.8924;2.7869;2.5722;441.1000;440.1930;440.2120;45.3604;20.1624;7627.8000;4.9984;2.5003;440.2120;60.0268;613.5820;0.8149;426.3600;455.8400;47.3333;3.2995;559.5220;174.2520;14.6431;1501.3200;2505.3900;38.1936;1969.0500;0.9000;1239.2600;381.2480
41.3351;900.3760;405.5420;55.6450;13.7275;0.9411;2062.1600;59.1682;59.1834;82.7913;77.2166;83.0208;32.7817;1.9665;2.5725;1.8595;0.4000;30.6698;3.8895;49.9942;57.1661;49.5193;4.6607;4.0781;3.1223;19.9841;0.9558;9.9683;9.4931;88.7537;323.4380;234.7010;0.4754;76.9198;50.6200;349.7780;312.9150;326.4520;330.7710;332.7130;333.1600;334.2110;333.3770;2.7966;2.1824;57.8822;25.2259;20.0000;0.1859;911.5030;900.4180;23.6000;1.4823;1.7928;0.3000;0.3000;87.3190;3.8895;2.2748;441.1000;440.1930;440.2120;45.3303;20.1595;7626.8400;4.9984;2.5003;440.2120;60.0273;614.9250;0.8166;426.3600;455.8400;47.2517;3.3236;559.5570;174.7370;14.7672;1501.3100;2505.4800;38.1887;1969.0800;0.9000;1239.2600;382.8370
41.3354;900.4380;405.8420;55.6322;13.7860;0.9454;2067.3000;59.1518;59.1670;82.5342;76.5980;82.7320;33.4525;1.9664;2.5723;1.8595;0.4000;30.6665;3.6720;49.9942;57.1477;49.5190;4.6607;4.0782;3.1223;19.9823;0.9559;9.9683;9.4931;88.8467;323.4380;234.6050;0.4754;77.1563;50.6194;350.5120;313.4420;326.8450;331.1680;333.1110;333.5400;334.5950;333.7720;2.7966;2.1824;57.8818;25.3973;20.0000;0.1859;911.5050;900.4380;23.6000;1.4823;1.7928;0.3000;0.3000;88.0260;3.6720;2.3381;441.1000;440.1930;440.2120;45.3031;20.1561;7625.4000;4.9984;2.5003;440.2120;60.0274;614.6100;0.8167;426.3600;455.8400;47.1801;3.3207;559.4940;174.6620;14.7742;1500.9900;2504.9900;38.1957;1968.7400;0.9000;1239.2600;382.7500
40.7615;900.5830;401.8760;54.8776;13.7731;0.9443;2066.2900;59.1318;59.1470;82.3941;77.1203;82.6072;31.0223;1.9672;2.5735;1.8602;0.4000;30.6092;2.7260;49.9922;57.1351;49.5190;4.6617;4.0789;3.1228;19.9828;0.9561;9.9683;9.4931;88.3904;323.4820;235.0990;0.4755;77.0883;50.5072;350.1940;313.1820;327.0660;331.4120;333.3870;333.7580;334.8460;334.0320;2.7969;2.1824;57.8818;24.7036;20.0000;0.1859;911.5050;900.5050;23.6000;1.4823;1.7928;0.3000;0.3000;91.0937;2.7260;2.5919;441.1000;440.2110;440.1330;44.9835;20.0967;7605.7800;4.9984;2.5003;440.1330;60.0352;606.1310;0.8140;426.3600;455.8400;47.1102;3.2351;558.0680;172.2770;14.6609;1496.9700;2500.8000;38.2595;1963.6500;0.9000;1239.2600;376.1060
40.3104;900.5540;393.4600;54.2314;13.5919;0.9308;2049.7600;59.1005;59.1128;82.6112;77.5060;82.8654;31.1000;1.9671;2.5734;1.8602;0.4000;30.6281;3.1371;49.9922;57.1127;49.5148;4.6617;4.0791;3.1230;19.9828;0.9560;9.9683;9.4931;86.9204;323.4970;236.5630;0.4755;76.3046;50.5591;347.6310;311.2980;326.4650;330.8070;332.7620;333.1410;334.2120;333.4040;2.7968;2.1824;57.8829;24.7160;20.0000;0.1859;911.4240;900.5610;23.6000;1.4823;1.7928;0.3000;0.3000;89.7574;3.1371;2.4779;441.1000;440.1860;440.1570;44.7735;20.0598;7593.4200;4.9984;2.5003;440.1570;60.0389;598.9010;0.8106;426.3600;455.8400;46.9886;3.1554;557.2380;170.2500;14.3612;1494.7400;2498.4800;38.3049;1960.6100;0.9000;1239.2600;370.1120
40.0936;900.5450;390.1610;53.9297;13.4553;0.9207;2037.3900;59.0637;59.0786;82.6391;77.1281;82.9013;32.5540;1.9666;2.5727;1.8599;0.4000;30.6605;3.6239;49.9922;57.0822;49.5035;4.6616;4.0791;3.1230;19.9822;0.9560;9.9688;9.4932;86.2781;323.4680;237.1900;0.4754;75.7512;50.8955;346.0740;310.2170;325.2400;329.6020;331.5100;331.9270;332.9780;332.1490;2.7968;2.1824;57.8834;25.1170;20.0000;0.1859;911.3100;900.5000;23.6000;1.4823;1.7928;0.3000;0.3000;88.1807;3.6239;2.3484;441.1000;440.1820;440.1670;44.6270;20.0329;7584.4000;4.9984;2.5003;440.1680;60.0348;594.9820;0.8099;426.3600;455.8400;46.8526;3.1114;556.4570;169.0880;14.2519;1492.7500;2496.4800;38.3442;1957.9900;0.9000;1239.2600;367.3630
40.6122;900.3590;393.0800;54.6252;13.4209;0.9182;2034.2700;59.0350;59.0498;82.4505;76.9924;82.7102;32.0265;1.9666;2.5727;1.8599;0.4000;30.6298;3.1465;49.9922;57.0500;49.4938;4.6611;4.0785;3.1225;19.9780;0.9558;9.9687;9.4932;86.5848;323.4370;236.8370;0.4753;75.6382;51.2730;346.0180;310.2530;324.2590;328.6270;330.5070;330.9460;331.9620;331.1210;2.7965;2.1824;57.8829;24.9662;20.0000;0.1859;911.3100;900.3640;23.6000;1.4823;1.7928;0.3000;0.3000;89.7273;3.1465;2.4789;441.1000;440.1820;440.1840;45.0610;20.1106;7610.4700;4.9984;2.5003;440.1860;60.0225;604.1900;0.8108;426.3600;455.8400;46.7311;3.2006;558.3020;171.6540;14.3596;1498.0400;2502.0800;38.2534;1964.8300;0.9000;1239.2600;373.4840
40.9459;900.3770;400.3550;55.1018;13.5983;0.9315;2050.4500;59.0189;59.0339;82.5593;77.3742;82.8077;31.1319;1.9668;2.5728;1.8599;0.4000;30.6179;3.0401;49.9922;57.0308;49.4882;4.6611;4.0781;3.1223;19.9756;0.9559;9.9687;9.4932;87.8876;323.4370;235.5480;0.4752;76.4049;51.5819;348.7320;312.2920;324.5050;328.9350;330.8000;331.2450;332.2330;331.3970;2.7964;2.1824;57.8826;24.7090;20.0000;0.1859;911.3820;900.3810;23.6000;1.4823;1.7928;0.3000;0.3000;90.0708;3.0401;2.5047;441.1000;440.1880;440.1870;45.1697;20.1325;7617.2700;4.9984;2.5003;440.1870;60.0239;609.2030;0.8137;426.3600;455.8400;46.6945;3.2627;558.8720;173.1100;14.5923;1499.4800;2503.4400;38.2256;1966.7200;0.9000;1239.2600;377.9460
40.9084;900.4390;400.4200;55.0433;13.6684;0.9366;2056.7600;59.0038;59.0188;82.6763;77.1436;82.9098;32.4424;1.9665;2.5727;1.8597;0.4000;30.6571;3.6322;49.9922;57.0192;49.4883;4.6612;4.0786;3.1226;19.9756;0.9559;9.9687;9.4932;87.9502;323.4380;235.5050;0.4751;76.6695;51.4097;349.4160;312.7560;325.3420;329.8260;331.6890;332.1240;333.1340;332.2680;2.7966;2.1824;57.8826;25.0660;20.0000;0.1859;911.4380;900.4380;23.6000;1.4823;1.7928;0.3000;0.3000;88.1523;3.6322;2.3453;441.1000;440.1880;440.1870;45.1135;20.1207;7613.8300;4.9984;2.5003;440.1870;60.0277;608.2580;0.8139;426.3600;455.8400;46.6714;3.2526;558.6230;172.8540;14.5887;1498.7200;2502.7300;38.2346;1965.7400;0.9000;1239.2600;377.4170
40.7711;900.4840;398.2950;54.8520;13.6536;0.9355;2055.3900;58.9834;58.9985;82.5351;76.8863;82.7607;32.5795;1.9666;2.5727;1.8598;0.4000;30.6513;3.4481;49.9922;57.0117;49.4883;4.6616;4.0786;3.1228;19.9756;0.9560;9.9687;9.4932;87.6518;323.4680;235.8160;0.4750;76.5808;51.1727;349.0270;312.4220;325.6880;330.2210;332.0650;332.5070;333.5340;332.6280;2.7966;2.1824;57.8826;25.0961;20.0000;0.1859;911.4320;900.4380;23.6000;1.4823;1.7928;0.3000;0.3000;88.7506;3.4481;2.3972;441.1000;440.1890;440.1600;45.0536;20.1092;7609.9700;4.9984;2.5003;440.1640;60.0307;606.1250;0.8129;426.3600;455.8400;46.6421;3.2297;558.3790;172.2280;14.5149;1498.0400;2501.9400;38.2494;1964.8300;0.9000;1239.2600;375.6420
40.6146;900.4840;397.1440;54.6509;13.6170;0.9327;2052.0900;58.9642;58.9793;82.4572;77.1699;82.6960;31.2769;1.9669;2.5730;1.8600;0.4000;30.6191;2.9358;49.9922;57.0025;49.4883;4.6616;4.0786;3.1228;19.9756;0.9560;9.9687;9.4932;87.4603;323.4690;236.0110;0.4749;76.4121;51.0660;348.4610;311.9950;325.6790;330.2120;332.0930;332.4980;333.5270;332.6190;2.7966;2.1824;57.8826;24.7267;20.0000;0.1859;911.4320;900.4380;23.6000;1.4823;1.7928;0.3000;0.3000;90.4115;2.9358;2.5347;441.1000;440.1890;440.1790;44.8792;20.0788;7599.7800;4.9984;2.5003;440.1790;60.0315;603.0760;0.8132;426.3600;455.8400;46.6016;3.1980;557.6860;171.4150;14.4889;1495.9900;2499.9600;38.2861;1962.1700;0.9000;1239.2600;373.8960
40.5564;900.4840;396.0140;54.5680;13.5735;0.9295;2048.1400;58.9480;58.9644;82.5957;77.3723;82.8496;31.3779;1.9669;2.5730;1.8600;0.4000;30.6303;3.1976;49.9922;56.9915;49.4880;4.6616;4.0786;3.1228;19.9756;0.9560;9.9687;9.4932;87.2220;323.4680;236.2350;0.4748;76.2243;51.1282;347.9010;311.5930;325.4140;329.9640;331.8090;332.2420;333.2340;332.3320;2.7966;2.1824;57.8826;24.7551;20.0000;0.1859;911.3730;900.4380;23.6000;1.4823;1.7928;0.3000;0.3000;89.5606;3.1976;2.4621;441.1000;440.1890;440.1790;44.8473;20.0723;7597.8200;4.9984;2.5003;440.1790;60.0312;602.0390;0.8130;426.3600;455.8400;46.5564;3.1863;557.4870;171.0930;14.4520;1495.4900;2499.4800;38.2935;1961.6200;0.9000;1239.2600;373.1370
41.0115;900.3700;399.5910;55.1839;13.5869;0.9306;2049.3600;58.9354;58.9525;82.6211;77.0917;82.8657;32.3849;1.9665;2.5725;1.8596;0.4000;30.6488;3.5298;49.9922;56.9795;49.4840;4.6611;4.0785;3.1227;19.9723;0.9559;9.9687;9.4940;87.7562;323.4370;235.6810;0.4747;76.2923;51.2508;348.2630;311.8890;325.2080;329.7020;331.6090;332.0280;332.9870;332.1070;2.7966;2.1824;57.8826;25.0378;20.0000;0.1859;911.3890;900.4280;23.6000;1.4823;1.7928;0.3000;0.3000;88.4836;3.5298;2.3738;441.1000;440.1940;440.1980;45.0850;20.1143;7611.7000;4.9984;2.5003;440.1990;60.0247;608.8380;0.8157;426.3600;455.8400;46.5228;3.2536;558.3940;173.0050;14.5902;1498.3300;2502.3100;38.2490;1965.1600;0.9000;1239.2600;378.6390
41.1530;900.3800;402.5920;55.3816;13.6838;0.9378;2058.1600;58.9335;58.9491;82.5377;76.9811;82.7573;32.1846;1.9666;2.5725;1.8596;0.4000;30.6393;3.3120;49.9922;56.9758;49.4840;4.6612;4.0786;3.1227;19.9723;0.9559;9.9687;9.4940;88.2803;323.4380;235.1710;0.4747;76.6977;51.2283;349.5890;312.8570;325.6050;330.1080;332.0530;332.4300;333.3830;332.5220;2.7966;2.1824;57.8826;24.9822;20.0000;0.1859;911.4430;900.4280;23.6000;1.4823;1.7928;0.3000;0.3000;89.1902;3.3120;2.4333;441.1000;440.1940;440.1470;45.2973;20.1474;7622.7900;4.9984;2.5003;440.1480;60.0272;612.1790;0.8151;426.3600;455.8400;46.5238;3.2835;559.1580;173.9150;14.6779;1500.1200;2504.2100;38.2083;1967.7300;0.9000;1239.2600;380.3970
41.5947;900.3790;408.5310;55.9937;13.7992;0.9464;2068.6600;58.9338;58.9495;82.5623;77.1556;82.7785;31.6629;1.9666;2.5725;1.8597;0.4000;30.6276;3.1936;49.9922;56.9772;49.4845;4.6612;4.0786;3.1226;19.9723;0.9559;9.9687;9.4940;89.2466;323.4390;234.1990;0.4746;77.1772;51.0659;351.0550;313.9020;326.3840;330.9110;332.8370;333.2230;334.1860;333.3660;2.7966;2.1824;57.8790;24.8352;20.0000;0.1859;911.5690;900.3830;23.6000;1.4823;1.7928;0.3000;0.3000;89.5731;3.1936;2.4640;441.1000;440.2020;440.1850;45.5509;20.1964;7639.1900;4.9984;2.5003;440.1840;60.0245;619.5150;0.8172;426.3600;455.8400;46.5816;3.3721;560.3500;175.9990;14.8659;1503.5000;2507.6300;38.1520;1971.9400;0.9000;1239.2600;385.9760
40.9359;900.5710;403.5920;55.1053;13.8315;0.9487;2071.5800;58.9338;58.9495;82.6343;77.1013;82.8440;32.2199;1.9668;2.5728;1.8599;0.4000;30.6527;3.4955;49.9922;56.9886;49.4889;4.6617;4.0793;3.1231;19.9753;0.9561;9.9684;9.4940;88.6881;323.5050;234.8170;0.4747;77.2750;50.7655;351.1330;313.8930;327.2130;331.7320;333.6540;334.0600;335.0040;334.2420;2.7969;2.1824;57.8789;24.9896;20.0000;0.1859;911.5600;900.5090;23.6000;1.4823;1.7928;0.3000;0.3000;88.5963;3.4955;2.3825;441.1000;440.2020;440.1510;45.1449;20.1294;7616.7600;4.9984;2.5003;440.1490;60.0356;609.5700;0.8136;426.3600;455.8400;46.6176;3.2752;558.9910;173.2910;14.6998;1499.3100;2503.1900;38.2170;1966.6500;0.9000;1239.2600;378.1080
40.3684;900.5560;394.0550;54.3071;13.6203;0.9329;2052.3200;58.9176;58.9327;82.4972;76.9698;82.7318;32.1652;1.9668;2.5730;1.8600;0.4000;30.6434;3.2787;49.9922;56.9881;49.4889;4.6621;4.0793;3.1233;19.9766;0.9561;9.9688;9.4940;87.0418;323.5000;236.4580;0.4747;76.3482;50.5294;347.9990;311.5630;326.7570;331.2520;333.1590;333.6120;334.4980;333.7740;2.7969;2.1824;57.8830;24.9754;20.0000;0.1859;911.4230;900.5560;23.6000;1.4823;1.7928;0.3000;0.3000;89.3006;3.2787;2.4430;441.1000;440.1800;440.1630;44.8506;20.0728;7597.7700;4.9984;2.5003;440.1630;60.0387;600.1560;0.8104;426.3600;455.8400;46.5687;3.1671;557.5050;170.5720;14.3746;1495.4500;2499.2500;38.2925;1961.5200;0.9000;1239.2600;370.7840
40.1515;900.5560;391.3860;54.0214;13.4830;0.9227;2039.9200;58.9014;58.9176;82.4677;77.2835;82.7307;31.1023;1.9670;2.5733;1.8601;0.4000;30.6170;2.9155;49.9893;56.9714;49.4843;4.6621;4.0793;3.1233;19.9765;0.9560;9.9688;9.4942;86.4935;323.5000;236.9900;0.4747;75.7932;50.8306;346.4380;310.4810;325.4670;329.9090;331.8120;332.3200;333.1040;332.4650;2.7969;2.1824;57.8828;24.6817;20.0000;0.1859;911.3080;900.5560;23.6000;1.4823;1.7928;0.3000;0.3000;90.4776;2.9155;2.5398;441.1000;440.1800;440.1630;44.6611;20.0396;7586.6200;4.9984;2.5003;440.1630;60.0351;596.1450;0.8101;426.3600;455.8400;46.4916;3.1255;556.6710;169.4250;14.2934;1493.3200;2497.2000;38.3336;1958.7300;0.9000;1239.2600;368.2030
40.5829;900.4290;394.7600;54.6030;13.4657;0.9216;2038.3800;58.8905;58.9057;82.6044;77.3904;82.8757;31.4529;1.9668;2.5730;1.8599;0.4000;30.6299;3.2323;49.9893;56.9528;49.4760;4.6615;4.0786;3.1228;19.9723;0.9559;9.9688;9.4942;86.9186;323.4610;236.5250;0.4747;75.7553;51.2620;346.6200;310.6910;324.5790;328.9840;330.8900;331.4260;332.1630;331.5580;2.7966;2.1824;57.8828;24.7841;20.0000;0.1859;911.3150;900.4180;23.6000;1.4823;1.7928;0.3000;0.3000;89.4471;3.2323;2.4527;441.1000;440.1880;440.1980;44.8812;20.0786;7599.7200;4.9984;2.5003;440.1980;60.0271;602.5200;0.8129;426.3600;455.8400;46.4330;3.1867;557.5540;171.1980;14.4218;1495.9700;2499.8800;38.2910;1962.0900;0.9000;1239.2600;373.4210
40.6336;900.4290;396.7150;54.6724;13.5449;0.9274;2045.5800;58.8864;58.9014;82.6244;77.0969;82.8754;32.4196;1.9665;2.5727;1.8597;0.4000;30.6523;3.5484;49.9893;56.9436;49.4726;4.6615;4.0786;3.1228;19.9723;0.9559;9.9688;9.4941;87.2965;323.4610;236.1700;0.4747;76.0983;51.4795;347.8680;311.6370;324.5830;328.9750;330.8510;331.4080;332.1700;331.5450;2.7966;2.1824;57.8816;25.0538;20.0000;0.1859;911.3150;900.4180;23.6000;1.4823;1.7928;0.3000;0.3000;88.4294;3.5484;2.3686;441.1000;440.1880;440.1860;44.8825;20.0786;7599.7200;4.9984;2.5003;440.1850;60.0275;603.1450;0.8134;426.3600;455.8400;46.4094;3.1979;557.5660;171.3980;14.4787;1495.9700;2499.8800;38.2891;1962.1200;0.9000;1239.2600;374.0580
40.6609;900.4300;396.8800;54.7041;13.5770;0.9298;2048.3700;58.8784;58.8939;82.4882;77.0065;82.7296;31.9997;1.9667;2.5728;1.8598;0.4000;30.6342;3.2002;49.9893;56.9370;49.4727;4.6616;4.0786;3.1228;19.9723;0.9560;9.9688;9.4941;87.3466;323.4610;236.1240;0.4747;76.2201;51.4076;348.1900;311.8520;324.8960;329.2570;331.2060;331.7360;332.4720;331.8500;2.7966;2.1824;57.8816;24.9311;20.0000;0.1859;911.3150;900.4390;23.6000;1.4823;1.7928;0.3000;0.3000;89.5534;3.2002;2.4639;441.1000;440.1870;440.1390;45.0037;20.0926;7604.4200;4.9984;2.5003;440.1370;60.0275;604.0680;0.8128;426.3600;455.8400;46.3861;3.1980;557.6780;171.4940;14.4805;1496.1000;2500.0100;38.2824;1962.4300;0.9000;1239.2600;374.2980
40.8492;900.4260;398.4600;54.9590;13.6041;0.9318;2050.9200;58.8748;58.8897;82.5286;77.2791;82.7756;31.2878;1.9668;2.5730;1.8600;0.4000;30.6214;3.0555;49.9893;56.9331;49.4727;4.6616;4.0786;3.1228;19.9707;0.9560;9.9687;9.4941;87.6127;323.4610;235.8400;0.4748;76.3265;51.3473;348.5340;312.0960;325.1600;329.5660;331.5120;332.0190;332.7590;332.1620;2.7966;2.1824;57.8816;24.7253;20.0000;0.1859;911.3770;900.4300;23.6000;1.4823;1.7928;0.3000;0.3000;90.0216;3.0555;2.5013;441.1000;440.1870;440.1810;45.1633;20.1292;7616.6900;4.9984;2.5003;440.1840;60.0276;607.9600;0.8125;426.3600;455.8400;46.3826;3.2409;558.7930;172.7320;14.5202;1499.2300;2503.2200;38.2287;1966.4000;0.9000;1239.2600;376.6170
40.8406;900.4380;399.5850;54.9536;13.6407;0.9345;2054.2500;58.8709;58.8867;82.6356;77.2274;82.8780;31.9635;1.9667;2.5727;1.8599;0.4000;30.6445;3.4308;49.9893;56.9331;49.4727;4.6616;4.0786;3.1228;19.9707;0.9560;9.9687;9.4941;87.8034;323.4610;235.6570;0.4748;76.4732;51.2954;348.9840;312.4140;325.5170;329.8960;331.8580;332.3670;333.0980;332.5320;2.7966;2.1824;57.8816;24.9098;20.0000;0.1859;911.3770;900.4410;23.6000;1.4823;1.7928;0.3000;0.3000;88.8045;3.4308;2.3995;441.1000;440.1890;440.1830;45.0912;20.1169;7613.0000;4.9984;2.5003;440.1830;60.0276;607.3610;0.8132;426.3600;455.8400;46.3909;3.2438;558.5440;172.6130;14.5595;1498.5800;2502.4500;38.2384;1965.4600;0.9000;1239.2600;376.6000
